글번호,노동지청명,사업장명,공사장명,인정일
551,경기,이현테크,,2018-05-13
552,평택,(주)에스피네이처안성사업소,,2018-05-13
553,경기,현대씨앤알(주),현대수원,2018-05-13
554,성남,(주)큐디자인,,2018-05-13
555,인천북부,현대씨앤알(주),현대건설(부평),2018-05-14
556,목포,농업회사법인주식회사지성식품,,2018-05-15
557,목포,주식회사미주산업제2공장,,2018-05-15
558,성남,동아기업,,2018-05-15
559,안산,(주)그린레이져,,2018-05-15
560,안양,(주)동양/건재부문안양공장,,2018-05-15
561,서울남부,(주)삼구아이앤씨-건물등종합관리,롯데몰김포공항점,2018-05-15
562,안양,가달하이테크,,2018-05-15
563,안산,주식회사웰바스,,2018-05-15
564,울산,한국지엠울산중구바로서비스,,2018-05-16
565,제주,(주)제은,,2018-05-16
566,양산,(주)성우기업,,2018-05-16
567,양산,(주)티엔에스신소재,,2018-05-16
568,천안,(주)서림,,2018-05-16
569,양산,동호플라텍,,2018-05-16
570,천안,당진에이치이주식회사,,2018-05-16
571,양산,(주)창대산업,,2018-05-16
572,양산,에이스테크,,2018-05-16
573,양산,대광테크,,2018-05-16
574,양산,창영공업사,,2018-05-16
575,천안,(주)부광산업(동국제강),,2018-05-16
576,양산,엠디테크,,2018-05-16
577,양산,금화산업,금화산업-성혜테크,2018-05-16
578,서울청,제이엔테크,,2018-05-17
579,대구서부,（주）에이에스이칠곡지점,,2018-05-17
580,서울서부,이대ECC,,2018-05-17
581,원주,(주)스페이스업,,2018-05-17
582,강원,(주)한화에스테이트,춘천GC,2018-05-17
583,강원,(주)한화에스테이트,가평현등연구소,2018-05-17
584,원주,송암시스콤(주),,2018-05-17
585,광주청,(주)명선조경체육산업,,2018-05-18
586,광주청,광성수출포장(주),,2018-05-18
587,부천,한미F.A산업,,2018-05-19
588,부천,한미자동기계,,2018-05-19
589,울산,케이티티플랜트주식회사,,2018-05-20
590,서울서부,(주)무크하우스,,2018-05-22
591,청주,(주)코핸즈,,2018-05-23
592,충주,동양철관(주)충주공장,,2018-05-23
593,충주,(주)투에이치,,2018-05-23
594,청주,농업회사법인(주)예소담,,2018-05-23
595,대구청,(주)부력에너지,,2018-05-23
596,대구청,주식회사디에스티,,2018-05-23
597,대구청,주식회사대신,,2018-05-23
598,대구청,제이엠씨(JMC),,2018-05-23
599,대구청,(주)에스지세라,(주)에스지세라대구지점,2018-05-23
600,창원,(주)엠스코,,2018-05-24
601,창원,(총무과)진해수산업협동조합(제빙냉동공장),,2018-05-24
602,창원,남우공업(주）,,2018-05-24
603,창원,남우공업(주),,2018-05-24
604,창원,(주)삼표시멘트창원사업소,,2018-05-24
605,대전청,주식회사에스아이피피코리아,,2018-05-24
606,보령,한화호텔앤드리조트(주),한화호텔앤드리조트(주)부여(공주)휴게소점,2018-05-24
607,보령,한화호텔앤드리조트(주),한화호텔앤드리조트(주)부여(서천)휴게소점,2018-05-24
608,서산,범우이앤씨(주),대산공장 전기/계장 연간 단가도급 계약,2018-05-24
609,서산,(주)한화에스테이트,서산벤처단지,2018-05-24
610,대전청,싸이텍(주),,2018-05-24
611,성남,(주)미가인에프앤비,,2018-05-25
612,성남,(주)서원유리,,2018-05-25
613,성남,명성레이저,,2018-05-25
614,의정부,（주）영진종합철강,,2018-05-25
615,의정부,제우스상사,,2018-05-25
616,의정부,한양테크,,2018-05-25
617,성남,(주)프로에스콤,,2018-05-25
618,고양,(주)마이크로솔루션,,2018-05-25
619,인천북부,대우도장,,2018-05-25
620,중부청,써밋(SUMMIT),,2018-05-25
621,경기,세원씨티주식회사,,2018-05-25
622,경기,(주)금오테크,,2018-05-25
623,경기,삼진공업사,,2018-05-25
624,의정부,대광아이앤디(주),,2018-05-25
625,의정부,(주)세린요업,,2018-05-25
626,경기,주식회사피에스디이,,2018-05-25
627,고양,(주)한화에스테이트,일산아쿠아플라넷,2018-05-25
628,의정부,(주)아이체,,2018-05-25
629,구미,(주)봉산정밀,,2018-05-25
630,구미,봉산테크,,2018-05-25
631,의정부,주식회사대창건설,다산신도시(가칭)다산역리더스타워 신축공사,2018-05-25
632,경기,（주）에이치아이디,,2018-05-25
633,구미,한화호텔앤드리조트(주),한화리조트(주)한화구미점,2018-05-25
634,평택,한국이엠(주),,2018-05-25
635,인천북부,효원테크주식회사,,2018-05-25
636,평택,진이엔지주식회사/평택사업장,,2018-05-25
637,인천북부,주식회사한울에프앤에스,롯데마트 부평점,2018-05-25
638,평택,데코론（주）,,2018-05-25
639,성남,해인공영,,2018-05-27
640,성남,주식회사해성공조,,2018-05-27
641,군산,유한회사정원인코트,,2018-05-27
642,중부청,신우정밀,,2018-05-28
643,부산북부,(주)일화건영,,2018-05-28
644,중부청,현대씨앤알(주),현대인천,2018-05-28
645,중부청,（주）식산,,2018-05-28
646,목포,디에스에이치아이주식회사,,2018-05-29
647,목포,대상중공업주식회사,,2018-05-29
648,경기,은성테크,,2018-05-29
649,서울강남,(주)한화에스테이트,압구정한화갤러리아서관,2018-05-29
650,울산,대광물류주식회사,,2018-05-29
651,평택,동부이엔티주식회사,,2018-05-29
652,서울남부,현대씨앤알(주),경일산업개발(주)-현대강서,2018-05-29
653,울산,주식회사성단,,2018-05-29
654,광주청,（주）이우티이씨나주공장,,2018-05-30
655,광주청,(주)한화에스테이트,,2018-05-30
656,광주청,서림철강(주),,2018-05-30
657,광주청,주식회사대유금형광주지점,,2018-05-30
658,광주청,（주）현대금속,,2018-05-30
659,광주청,(주)씨엠텍,,2018-05-30
660,안산,(주)씨오텍,,2018-05-30
661,영월,(주)한화에스테이트,평창한화H&R,2018-05-30
662,영월,아세아자원주식회사,,2018-05-30
663,안산,한일에스티(주)/시화공장,,2018-05-30
664,안양,(주)씨에이치하모니,,2018-05-30
665,부천,영화식품주식회사,,2018-05-31
666,부천,주식회사이씨엠,,2018-05-31
667,부천,정우전기(주),,2018-05-31
668,여수,(주)한국카라겐,,2018-05-31
669,여수,(주)신정개발,,2018-05-31
670,여수,베올리아워터여수울산주식회사-폴리켐2,,2018-05-31
671,부산청,(주)에스포진공(ESPO진공),,2018-05-31
672,부산북부,(주)제이엔엠,,2018-05-31
673,부산북부,주식회사오상엠엔이티,,2018-05-31
674,부산청,현대씨앤알(주),현대부산,2018-05-31
675,여수,베올리아워터여수울산주식회사금호폴리켐지점,,2018-05-31
676,원주,(주)파이닉스알엔디,원주시 가축분뇨공공처리시설 위탁운영,2018-05-31
677,부산북부,(주)이마트,(주)이마트 서부산점,2018-05-31
678,여수,케이엠이앤지,,2018-05-31
679,부산청,(주)하이팩,,2018-05-31
680,안산,(주)보성열처리,,2018-06-02
681,안산,(주)윈텍,,2018-06-02
682,안산,레이저코리아주식회사,,2018-06-02
683,대전청,주식회사BDC,,2018-06-03
684,광주청,우가네주식회사,,2018-06-04
685,광주청,팜파스(주),,2018-06-04
686,천안,재원테크(주),,2018-06-04
687,제주,향아수산영어조합법인,,2018-06-04
688,제주,주식회사농협네트웍스,서귀포농협 종합시설 신축공사(건축),2018-06-04
689,군산,세광테크,,2018-06-04
690,제주,주식회사농협네트웍스,제주도니 안심엘피씨 신축공사(건축),2018-06-04
691,익산,한양철강（주）제2공장,,2018-06-04
692,익산,주식회사제이에스로드,,2018-06-04
693,서울북부,딕레이저,,2018-06-05
694,서울청,환경운동,,2018-06-05
695,전주,(주)카이테크,,2018-06-05
696,전주,(주)비디텍,,2018-06-05
697,서울서부,연희동,,2018-06-05
698,전주,서우기업,,2018-06-05
699,서울청,(주)케이티,(주)케이티 강북엔지니어링센터,2018-06-05
700,전주,(유)신화종합관리-이노힐스아파트관리사무소,,2018-06-05
701,서울북부,국립공원공단북한산생태탐방원,,2018-06-05
702,전주,현대씨앤알(주),현대전주,2018-06-05
703,청주,시원목재수출포장주식회사,,2018-06-07
704,충주,덕영테크주식회사,,2018-06-07
705,창원,남도하이텍주식회사,,2018-06-07
706,포항,삼주기업주식회사/2017년한울본부사옥시설관리용역,삼주기업주식회사/상용/2017년 한울본부 사옥시설관리용역,2018-06-07
707,포항,지에스건설(주),,2018-06-07
708,중부청,삼오정밀,,2018-06-08
709,중부청,인천공항에너지(주),,2018-06-08
710,군산,태영산업(주)-제조,,2018-06-09
711,목포,김현주압화문화공간,,2018-06-11
712,목포,주식회사삼진우드,,2018-06-11
713,포항,(주)신일하이테크,,2018-06-11
714,대구서부,효성금속(주),,2018-06-11
715,대구서부,효성케스텍(주),,2018-06-11
716,대구서부,시민목재,,2018-06-11
717,대구서부,동아종합인쇄사,,2018-06-11
718,대구서부,주식회사비전테크,,2018-06-11
719,목포,우지기업(주),아울렛남악,2018-06-11
720,목포,(유한)미주이엔지,,2018-06-11
721,성남,주식회사자미네이쳐푸드,,2018-06-12
722,성남,(주)성원피앤에스,,2018-06-12
723,성남,(주)성화,,2018-06-12
724,성남,세원푸드（주）,,2018-06-12
725,성남,나우리,,2018-06-12
726,강릉,(주)한화강원지사,,2018-06-12
727,경기,비에스티(주),,2018-06-12
728,서산,(주)무룡(서산공장),,2018-06-12
729,대전청,주식회사미스터베이커리농업회사법인,,2018-06-12
730,성남,(주)스타벅스커피코리아,판교HIPEX,2018-06-12
731,성남,칸켄테크노코리아주식회사/SK하이닉스이천,,2018-06-12
732,성남,(주)스타벅스커피코리아,판교봇들마을,2018-06-12
733,성남,(주)인풍-건물등종합관리,인풍-여주현장건물관리,2018-06-12
734,성남,(주)스타벅스커피코리아,분당서울대병원1,2018-06-12
735,성남,(주)스타벅스커피코리아,판교역로,2018-06-12
736,태백,(주)동양케미칼,,2018-06-12
737,성남,동주기계,,2018-06-12
738,경기,린데코리아(주)용인공장,,2018-06-15
739,경기,린데코리아(주)화성2공장,,2018-06-15
740,경기,유영산업(주),,2018-06-15
741,안산,(주)레드자이언트,,2018-06-15
742,안산,수성테크,,2018-06-15
743,경기,(주)태은테크,,2018-06-15
744,경기,（주）알루코,,2018-06-15
745,경기,대륙정밀주식회사,,2018-06-15
746,경기,화성금형열처리,,2018-06-15
747,경기,주식회사위드엘씨(지점),,2018-06-15
748,경기,성화엔지니어링,,2018-06-15
749,경기,(주)성화에스티,,2018-06-15
750,구미,정원기업,,2018-06-15
751,구미,쥬빌리텍스/코오롱글로텍(주)구미공장,,2018-06-15
752,구미,영지테크,,2018-06-15
753,구미,규진테크,,2018-06-15
754,구미,하이텍스,,2018-06-15
755,구미,지오테크,,2018-06-15
756,강원,삼광레미콘아스콘(주),,2018-06-15
757,강원,주식회사뽀뽀뜨,,2018-06-15
758,강원,모리정미소주식회사농업회사법인,,2018-06-15
759,원주,한국기계,,2018-06-15
760,영주,세진엔지니어링,,2018-06-15
761,영주,（주）산업전기,,2018-06-15
762,강원,석사대우아파트입주자대표회의,,2018-06-15
763,경기,(주)건일이엔지,,2018-06-15
764,구미,다솔하이텍(주),다솔하이텍(주),2018-06-15
765,경기,(주)유비테크,,2018-06-15
766,구미,(주)윤일정밀,,2018-06-15
767,경기,(주)한화에스테이트,수원한화갤러리아,2018-06-15
768,안양,유일식품기계,,2018-06-15
769,경기,주식회사리텍,,2018-06-15
770,안동,주식회사농협네트웍스,예천농협 신도청지점 및 하나로마트 신축공사(건축),2018-06-15
771,안산,(주)한영지에스티,,2018-06-15
772,구미,(주)삼성정보시스템,,2018-06-15
773,평택,(주)엘림환경평택지점,,2018-06-15
774,강원,환경시설관리(주)홍천_춘천,,2018-06-15
775,구미,삼일테크,,2018-06-15
776,서울동부,서경문화사,,2018-06-16
777,서울남부,동성인쇄(주),,2018-06-16
778,서울남부,경성모터스,,2018-06-16
779,구미,트라이텍(주),,2018-06-16
780,보령,(주)에스피에스엔에이보령F/A공장,,2018-06-17
781,서울청,(주)서울종합실업,,2018-06-18
782,천안,(주)이에스바이오텍,,2018-06-18
783,천안,（주）영일수출포장천안지점,,2018-06-18
784,천안,(주)에스피에스엔에이천안SLAG공장,,2018-06-18
785,천안,(주)에스피에스엔에이당진F/A공장,,2018-06-18
786,울산,(주)동국지엘피울산,,2018-06-19
787,울산,신한기업,,2018-06-19
788,울산,한국오토정비공업사,,2018-06-19
789,울산,(주)에이치더블유통상,,2018-06-19
790,울산,（주）제일,,2018-06-19
791,군산,다한테크,,2018-06-20
792,양산,주식회사알파이엔피,,2018-06-20
793,양산,주식회사신진팩,,2018-06-20
794,양산,(주)태선하이텍,,2018-06-20
795,양산,(주)바이저,,2018-06-20
796,양산,(주)성광사,,2018-06-20
797,양산,신진수출포장,,2018-06-20
798,양산,스피코(주),,2018-06-20
799,의정부,주식회사하우디가구,,2018-06-21
800,의정부,대명아트(주)지점,,2018-06-21
801,고양,(주)다원테크,,2018-06-21
802,청주,부원화학(주),,2018-06-21
803,고양,미스터설악,,2018-06-21
804,진주,새진유니텍,,2018-06-21
805,창원,한국티앤에스주식회사,,2018-06-21
806,창원,프루이드서비스,,2018-06-21
807,창원,주식회사일류,,2018-06-21
808,창원,인아테크,,2018-06-21
809,전주,(주)첫눈,,2018-06-22
810,전주,황방NCT산업,,2018-06-22
811,중부청,승민테크,,2018-06-22
812,중부청,(주)현대그린푸드,,2018-06-22
813,중부청,(주)현대그린푸드,,2018-06-22
814,안산,지에이치테크,,2018-06-22
815,안양,레이저발코리아(주),,2018-06-22
816,안양,(주)서전지구,,2018-06-22
817,천안,오에스피,,2018-06-22
818,천안,(주)오에스피,,2018-06-22
819,천안,엠아이지주식회사,,2018-06-22
820,천안,주식회사대아콤텍,,2018-06-22
821,인천북부,(주)현대그린푸드,현대그린푸드-기아차인천A/S지점,2018-06-22
822,충주,(합)영진기업-아시아시멘트,,2018-06-23
823,청주,디아이지에어가스（주）청주7공장,,2018-06-23
824,충주,합자회사신우-아세아시멘트내,,2018-06-23
825,경기,영화공업주식회사,,2018-06-25
826,울산,주식회사가나공영,,2018-06-25
827,서울청,(주)보현토탈프린팅,,2018-06-26
828,서울청,제일기획,,2018-06-26
829,서울청,대한극장,,2018-06-26
830,광주청,（주）거도,,2018-06-26
831,광주청,지성이노베이션(주),,2018-06-26
832,광주청,(주)태선테크,,2018-06-26
833,광주청,주식회사동현프라스틱,,2018-06-26
834,광주청,광주카리타스근로시설,,2018-06-26
835,광주청,(주)봉산제일산업,,2018-06-26
836,광주청,주식회사금경테크,,2018-06-26
837,강릉,CTT상사,,2018-06-26
838,강릉,(주)동해산기,,2018-06-26
839,강릉,한양냉동설비,,2018-06-26
840,서울관악,이노애드,,2018-06-26
841,서울강남,(주)파리크라상,㈜파리크라상 파리바게트 양재본점,2018-06-26
842,서울강남,(주)현대그린푸드,글로비스본사,2018-06-26
843,대구청,(주)청운,,2018-06-26
844,대구청,주식회사단석첨단소재,,2018-06-26
845,서울서부,(주)파리크라상(일괄직영점),(주)파리크라상(일괄직영점),2018-06-26
846,서울강남,(주)현대그린푸드,기아자동차 영업본부지점,2018-06-26
847,서울강남,(주)파리크라상(일괄직영점),㈜ 파리크라상 라그릴리아 청담점,2018-06-26
848,서울강남,(주)유성시에스,오뚜기 센터,2018-06-26
849,의정부,(주)삼표산업양주사업소,,2018-06-26
850,보령,(주)한화에스테이트,대천한화H&R,2018-06-26
851,서울남부,(주)파리크라상(일괄직영점),㈜ 파리크라상 피그인더가든 여의도점,2018-06-26
852,서울청,(주)스타벅스커피코리아,서울극장,2018-06-26
